Date,Price,Open,High,Low,Vol.,Change %
"Apr 05, 2016",422.1,419.3,423.7,418.0,40.89K,0.65%
"Apr 04, 2016",419.3,419.1,420.4,416.2,33.44K,0.06%
"Apr 03, 2016",419.1,418.5,420.2,417.0,22.80K,0.13%
"Apr 02, 2016",418.5,415.6,420.1,415.1,31.31K,0.69%
"Apr 01, 2016",415.6,415.7,416.9,412.8,38.22K,0.00%
"Mar 31, 2016",415.7,412.4,417.2,411.5,41.84K,0.78%
"Mar 30, 2016",412.4,415.0,416.2,408.4,43.28K,-0.62%
"Mar 29, 2016",415.0,422.2,424.5,406.4,69.11K,-1.71%
"Mar 28, 2016",422.2,424.6,425.4,419.7,43.45K,-0.56%
"Mar 27, 2016",424.6,416.5,427.4,415.5,61.72K,1.94%
"Mar 26, 2016",416.5,415.7,417.7,413.9,28.06K,0.19%
"Mar 25, 2016",415.7,414.7,417.3,412.4,34.59K,0.23%
"Mar 24, 2016",414.7,417.0,417.7,412.9,38.83K,-0.54%
"Mar 23, 2016",417.0,416.2,419.6,414.2,40.61K,0.19%
"Mar 22, 2016",416.2,411.1,417.9,410.8,49.08K,1.24%
"Mar 21, 2016",411.1,411.5,413.1,407.3,43.16K,-0.10%
"Mar 20, 2016",411.5,408.7,413.5,407.2,30.54K,0.69%
"Mar 19, 2016",408.7,408.2,410.5,402.1,37.00K,0.13%
"Mar 18, 2016",408.2,418.2,418.6,402.5,66.07K,-2.39%
"Mar 17, 2016",418.2,415.9,419.6,415.3,43.82K,0.54%
"Mar 16, 2016",415.9,415.1,417.0,413.3,44.54K,0.19%
"Mar 15, 2016",415.1,414.3,417.4,412.3,48.60K,0.20%
"Mar 14, 2016",414.3,412.4,416.1,411.2,49.33K,0.46%
"Mar 13, 2016",412.4,410.4,415.9,409.6,34.98K,0.50%
"Mar 12, 2016",410.4,419.1,420.7,407.0,59.64K,-2.09%
"Mar 11, 2016",419.1,415.8,422.4,415.1,60.63K,0.79%
"Mar 10, 2016",415.8,412.8,417.5,410.3,55.74K,0.74%
"Mar 09, 2016",412.8,411.9,414.9,408.9,50.92K,0.21%
"Mar 08, 2016",411.9,414.9,416.7,408.4,53.77K,-0.72%
"Mar 07, 2016",414.9,406.0,416.6,402.0,61.77K,2.19%
"Mar 06, 2016",406.0,399.0,412.0,393.1,62.59K,1.74%
"Mar 05, 2016",399.0,409.5,410.1,386.9,129.15K,-2.56%
"Mar 04, 2016",409.5,419.6,423.4,407.2,75.27K,-2.40%
"Mar 03, 2016",419.6,425.4,425.8,414.9,78.90K,-1.36%
"Mar 02, 2016",425.4,434.0,435.9,423.9,57.75K,-2.00%
"Mar 01, 2016",434.0,436.2,439.0,428.5,67.46K,-0.50%
"Feb 29, 2016",436.2,432.5,441.3,429.8,68.77K,0.86%
"Feb 28, 2016",432.5,431.3,435.6,421.2,50.85K,0.27%
"Feb 27, 2016",431.3,427.3,434.1,427.3,42.79K,0.93%
"Feb 26, 2016",427.3,423.5,427.6,419.1,53.21K,0.91%
"Feb 25, 2016",423.5,422.7,427.2,417.5,53.54K,0.18%
"Feb 24, 2016",422.7,419.9,425.2,410.4,66.51K,0.67%
"Feb 23, 2016",419.9,437.8,440.8,414.4,93.72K,-4.09%
"Feb 22, 2016",437.8,437.9,440.2,431.3,56.01K,-0.02%
"Feb 21, 2016",437.9,440.1,447.6,425.5,100.50K,-0.50%
"Feb 20, 2016",440.1,420.0,442.7,419.5,111.63K,4.78%
"Feb 19, 2016",420.0,421.4,424.3,416.4,52.24K,-0.34%
"Feb 18, 2016",421.4,417.1,425.5,414.8,77.35K,1.02%
"Feb 17, 2016",417.1,406.4,421.5,405.0,90.32K,2.64%
"Feb 16, 2016",406.4,401.1,409.8,398.0,68.33K,1.33%
"Feb 15, 2016",401.1,405.5,410.9,396.6,86.13K,-1.09%
"Feb 14, 2016",405.5,390.1,405.9,390.1,73.59K,3.95%
"Feb 13, 2016",390.1,384.0,392.6,383.3,48.16K,1.58%
"Feb 12, 2016",384.0,379.5,386.4,379.3,53.76K,1.21%
"Feb 11, 2016",379.5,381.9,383.2,372.8,62.65K,-0.64%
"Feb 10, 2016",381.9,375.3,385.4,374.1,97.49K,1.75%
"Feb 09, 2016",375.3,372.6,377.6,371.4,55.36K,0.72%
"Feb 08, 2016",372.6,377.9,380.9,372.1,62.24K,-1.40%
"Feb 07, 2016",377.9,376.7,382.6,375.3,40.74K,0.33%
"Feb 06, 2016",376.7,386.5,386.4,372.9,78.85K,-2.53%
"Feb 05, 2016",386.5,390.6,391.1,384.5,60.92K,-1.07%
"Feb 04, 2016",390.6,368.0,391.8,368.0,101.87K,6.15%
"Feb 03, 2016",368.0,373.9,375.9,366.2,59.81K,-1.58%
"Feb 02, 2016",373.9,372.2,376.6,371.4,50.98K,0.47%
"Feb 01, 2016",372.2,369.8,379.8,365.3,74.35K,0.63%
"Jan 31, 2016",369.8,377.8,380.5,366.9,39.02K,-2.10%
"Jan 30, 2016",377.8,380.3,381.8,375.0,36.18K,-0.67%
"Jan 29, 2016",380.3,379.7,385.8,363.5,138.46K,0.16%
"Jan 28, 2016",379.7,395.0,395.4,376.7,77.32K,-3.88%
"Jan 27, 2016",395.0,389.8,397.4,389.4,43.68K,1.34%
"Jan 26, 2016",389.8,392.8,397.7,387.9,56.81K,-0.76%
"Jan 25, 2016",392.8,402.1,403.8,386.9,67.66K,-2.33%
"Jan 24, 2016",402.1,388.6,405.4,385.5,64.54K,3.48%
"Jan 23, 2016",388.6,382.6,395.4,380.3,61.38K,1.56%
"Jan 22, 2016",382.6,410.2,411.5,374.9,144.86K,-6.73%
"Jan 21, 2016",410.2,414.6,423.4,403.9,89.94K,-1.05%
"Jan 20, 2016",414.6,379.5,425.7,374.0,190.32K,9.26%
"Jan 19, 2016",379.5,384.4,386.7,375.9,66.35K,-1.29%
"Jan 18, 2016",384.4,382.5,387.3,373.2,69.30K,0.50%
"Jan 17, 2016",382.5,385.0,390.7,377.7,66.09K,-0.67%
"Jan 16, 2016",385.0,372.3,386.7,350.4,183.96K,3.43%
"Jan 15, 2016",372.3,429.1,430.1,364.7,268.14K,-13.25%
"Jan 14, 2016",429.1,432.2,433.7,427.0,46.17K,-0.71%
"Jan 13, 2016",432.2,445.0,443.7,420.4,92.04K,-2.89%
"Jan 12, 2016",445.0,447.7,448.4,443.1,44.59K,-0.60%
"Jan 11, 2016",447.7,446.2,451.1,441.8,56.59K,0.34%
"Jan 10, 2016",446.2,448.3,448.9,438.6,44.46K,-0.47%
"Jan 09, 2016",448.3,452.9,454.5,444.9,39.81K,-1.01%
"Jan 08, 2016",452.9,457.0,462.9,446.5,91.31K,-0.91%
"Jan 07, 2016",457.0,430.8,457.5,428.5,130.20K,6.09%
"Jan 06, 2016",430.8,431.2,432.1,425.0,43.43K,-0.09%
"Jan 05, 2016",431.2,433.3,435.3,428.9,45.03K,-0.49%
